status,run_id,dataset,backbone,method,budget,seed,epochs,best_epoch,adapter_dim,dropout,n_classes,n_train,n_full_train,realized_train_fraction,n_val,n_test,total_params,trainable_params,val_accuracy,val_macro_f1,val_balanced_accuracy,test_accuracy,test_macro_f1,test_balanced_accuracy,runtime_sec,peak_gpu_mem_gb,stage,_path,width_ablation,shot_k,split_seed
complete,fathomnet__dinov2_small__linear_probe__b010__s45,fathomnet,dinov2_small,linear_probe,010,45,10,10,128,0.1,79,1709,16688,0.10240891658676894,3622,3389,22086991,30415,0.2954168967421314,0.28999864916582174,0.3079554473636789,0.3006786662732369,0.28880935331018937,0.30491001025714176,151.04546308517456,0.6192879676818848,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__linear_probe__b010__s45/result.json,,,
complete,aqua20__resnet18__marine_adapter__b010__s45,aqua20,resnet18,marine_adapter,010,45,10,9,128,0.1,20,592,5842,0.10133515919205752,1164,1165,11319508,142996,0.5601374570446735,0.09885382909726168,0.11203630509967444,0.542489270386266,0.10069606722923623,0.11252592681363775,44.316733598709106,0.5998740196228027,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__marine_adapter__b010__s45/result.json,,,
complete,fathomnet__resnet18__mlp_head__b100__s46,fathomnet,resnet18,mlp_head,100,46,10,10,128,0.1,79,16688,16688,1.0,3622,3389,11349775,173263,0.5328547763666482,0.5266071887082321,0.5420738548472053,0.5358512835644733,0.5253443539792072,0.5391812579429761,454.39862847328186,0.6003384590148926,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__mlp_head__b100__s46/result.json,,,
complete,aqua20__dinov2_small__full_finetune__b010__s42,aqua20,dinov2_small,full_finetune,010,42,10,10,128,0.1,20,592,5842,0.10133515919205752,1164,1165,22064276,22064276,0.5463917525773195,0.12809710966166607,0.12979669862751914,0.5330472103004292,0.11444046040530018,0.12411184016700658,76.96605229377747,6.885344505310059,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__full_finetune__b010__s42/result.json,,,
complete,aqua20__resnet18__marine_adapter__b010__s42,aqua20,resnet18,marine_adapter,010,42,10,10,128,0.1,20,592,5842,0.10133515919205752,1164,1165,11319508,142996,0.5910652920962199,0.1190675180199194,0.12443810334124987,0.5510729613733906,0.1047784553784336,0.11470317402431854,46.875511169433594,0.5995078086853027,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__marine_adapter__b010__s42/result.json,,,
complete,fathomnet__dinov2_small__marine_adapter__b005__s42,fathomnet,dinov2_small,marine_adapter,005,42,10,10,128,0.1,79,875,16688,0.05243288590604027,3622,3389,22186575,129999,0.18415240198785202,0.17381721878076173,0.19433287284890327,0.17320743582177633,0.16354942716753015,0.1887549649117433,138.9142873287201,0.6207718849182129,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__marine_adapter__b005__s42/result.json,,,
complete,aqua20__resnet18__full_finetune__b100__s42,aqua20,resnet18,full_finetune,100,42,10,9,128,0.1,20,5842,5842,1.0,1164,1165,11186772,11186772,0.8376288659793815,0.6748602064384248,0.645839705213185,0.8437768240343347,0.6434903494815665,0.6266486445030892,161.61643886566162,1.6957697868347168,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__full_finetune__b100__s42/result.json,,,
complete,aqua20__dinov2_small__last_block_ft__b005__s42,aqua20,dinov2_small,last_block_ft,005,42,10,9,128,0.1,20,302,5842,0.05169462512838069,1164,1165,22064276,1783700,0.761168384879725,0.35788402811127357,0.34753400868982876,0.7759656652360515,0.39059714358977626,0.3748094230305217,57.47108769416809,0.9448928833007812,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__last_block_ft__b005__s42/result.json,,,
complete,fathomnet__resnet18__linear_probe__b010__s45,fathomnet,resnet18,linear_probe,010,45,10,10,128,0.1,79,1709,16688,0.10240891658676894,3622,3389,11217039,40527,0.1609607951408062,0.14230583084792015,0.17432986888824017,0.1578636766007672,0.13776053799363963,0.16504421123424998,134.78985500335693,0.598360538482666,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__linear_probe__b010__s45/result.json,,,
complete,aqua20__resnet18__marine_adapter__b001__s43,aqua20,resnet18,marine_adapter,001,43,10,10,128,0.1,20,70,5842,0.011982197877439232,1164,1165,11319508,142996,0.34965635738831613,0.05606532577428638,0.06352731216544749,0.33905579399141633,0.052687466507037484,0.06259872451586508,36.930219650268555,0.5990195274353027,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__marine_adapter__b001__s43/result.json,,,
complete,aqua20__dinov2_small__marine_adapter__b100__s46,aqua20,dinov2_small,marine_adapter,100,46,10,10,128,0.1,20,5842,5842,1.0,1164,1165,22163860,107284,0.884020618556701,0.7918874327062546,0.7801084747910075,0.9090128755364807,0.8254452132823271,0.8090143724667804,158.9195592403412,0.620175838470459,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__marine_adapter__b100__s46/result.json,,,
complete,aqua20__dinov2_small__marine_adapter__b010__s44,aqua20,dinov2_small,marine_adapter,010,44,10,10,128,0.1,20,592,5842,0.10133515919205752,1164,1165,22163860,107284,0.7036082474226805,0.22295165079651583,0.21814426975752355,0.7107296137339055,0.23359002889064873,0.22851247345457856,59.84163284301758,0.620419979095459,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__marine_adapter__b010__s44/result.json,,,
complete,fathomnet__dinov2_small__full_finetune__b001__s43,fathomnet,dinov2_small,full_finetune,001,43,10,10,128,0.1,79,220,16688,0.013183125599232981,3622,3389,22086991,22086991,0.14881281060187743,0.1302431916391119,0.15297767175844273,0.14163470050162288,0.12495378024532473,0.1436631516700072,132.7780261039734,6.8855743408203125,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__full_finetune__b001__s43/result.json,,,
complete,fathomnet__resnet18__full_finetune__b001__s44,fathomnet,resnet18,full_finetune,001,44,10,10,128,0.1,79,220,16688,0.013183125599232981,3622,3389,11217039,11217039,0.04030922142462728,0.03454642081618841,0.0467015066300423,0.0451460607848923,0.037477763881774866,0.04849165111497544,107.23158860206604,1.6951355934143066,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__full_finetune__b001__s44/result.json,,,
complete,aqua20__dinov2_small__last_block_ft__b010__s43,aqua20,dinov2_small,last_block_ft,010,43,10,10,128,0.1,20,592,5842,0.10133515919205752,1164,1165,22064276,1783700,0.8178694158075601,0.52226753652895,0.5383053421445803,0.8266094420600858,0.5084273521256748,0.5259372531161589,52.46718120574951,0.9451370239257812,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__last_block_ft__b010__s43/result.json,,,
complete,fathomnet__dinov2_small__marine_adapter__b005__s46,fathomnet,dinov2_small,marine_adapter,005,46,10,10,128,0.1,79,875,16688,0.05243288590604027,3622,3389,22186575,129999,0.20706791827719492,0.19274160090578144,0.21449516242167463,0.23045146060784893,0.21473640928396195,0.24592665951448353,134.68672394752502,0.6205277442932129,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__marine_adapter__b005__s46/result.json,,,
complete,fathomnet__dinov2_small__linear_probe__b100__s43,fathomnet,dinov2_small,linear_probe,100,43,10,10,128,0.1,79,16688,16688,1.0,3622,3389,22086991,30415,0.6490889011595803,0.6462001347258823,0.657281049117345,0.6444378872823842,0.6348864075338878,0.6469197890154793,474.4376149177551,0.6190438270568848,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__linear_probe__b100__s43/result.json,,,
complete,aqua20__resnet18__marine_adapter__b005__s46,aqua20,resnet18,marine_adapter,005,46,10,9,128,0.1,20,302,5842,0.05169462512838069,1164,1165,11319508,142996,0.5438144329896907,0.09357313321905597,0.10924253541386988,0.5278969957081545,0.09376680105454663,0.10929674236320852,38.580923557281494,0.5995078086853027,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__marine_adapter__b005__s46/result.json,,,
complete,fathomnet__dinov2_small__marine_adapter__b001__s46,fathomnet,dinov2_small,marine_adapter,001,46,10,9,128,0.1,79,220,16688,0.013183125599232981,3622,3389,22186575,129999,0.04224185532854776,0.031074418895426902,0.04433499664049738,0.04839185600472116,0.034337489579264455,0.045898030891684614,126.41528677940369,0.6207718849182129,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__marine_adapter__b001__s46/result.json,,,
complete,aqua20__resnet18__mlp_head__b100__s43,aqua20,resnet18,mlp_head,100,43,10,9,128,0.1,20,5842,5842,1.0,1164,1165,11319508,142996,0.8006872852233677,0.6322877383710253,0.6348215052105481,0.8180257510729614,0.6705495014373353,0.6481478816474149,152.50467801094055,0.5998740196228027,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__mlp_head__b100__s43/result.json,,,
complete,fathomnet__dinov2_small__mlp_head__b100__s42,fathomnet,dinov2_small,mlp_head,100,42,10,10,128,0.1,79,16688,16688,1.0,3622,3389,22186575,129999,0.6772501380452789,0.673329368796743,0.6864449580239615,0.6810268515786367,0.6692267886292244,0.6802359496059136,464.0809483528137,0.6205277442932129,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__mlp_head__b100__s42/result.json,,,
complete,aqua20__resnet18__linear_probe__b001__s43,aqua20,resnet18,linear_probe,001,43,10,10,128,0.1,20,70,5842,0.011982197877439232,1164,1165,11186772,10260,0.27920962199312716,0.04031418653471543,0.06256225697029867,0.2815450643776824,0.041469439221756034,0.0687499351581277,26.24787664413452,0.5970416069030762,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__linear_probe__b001__s43/result.json,,,
complete,fathomnet__resnet18__marine_adapter__b005__s43,fathomnet,resnet18,marine_adapter,005,43,10,10,128,0.1,79,875,16688,0.05243288590604027,3622,3389,11349775,173263,0.1454997239094423,0.12109014113905253,0.15569981200453176,0.13868397757450576,0.12204947842298627,0.14254234788057665,119.57133960723877,0.6003384590148926,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__marine_adapter__b005__s43/result.json,,,
complete,fathomnet__dinov2_small__mlp_head__b100__s45,fathomnet,dinov2_small,mlp_head,100,45,10,10,128,0.1,79,16688,16688,1.0,3622,3389,22186575,129999,0.6780784097183876,0.6762489073277989,0.6903366426642832,0.6709943936264384,0.661423896465218,0.6754771446636003,491.2183656692505,0.6207718849182129,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__mlp_head__b100__s45/result.json,,,
complete,fathomnet__resnet18__linear_probe__b100__s43,fathomnet,resnet18,linear_probe,100,43,10,10,128,0.1,79,16688,16688,1.0,3622,3389,11217039,40527,0.4331860850358918,0.425811975477098,0.44753816329598717,0.43021540277367953,0.4209276617153288,0.43416852537108724,453.61072182655334,0.597994327545166,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__linear_probe__b100__s43/result.json,,,
complete,aqua20__resnet18__marine_adapter__b100__s45,aqua20,resnet18,marine_adapter,100,45,10,10,128,0.1,20,5842,5842,1.0,1164,1165,11319508,142996,0.7912371134020618,0.611486384305944,0.591696079406091,0.8085836909871245,0.6588544378179029,0.6353328364009144,149.2940399646759,0.5995078086853027,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__marine_adapter__b100__s45/result.json,,,
complete,fathomnet__resnet18__marine_adapter__b010__s46,fathomnet,resnet18,marine_adapter,010,46,10,10,128,0.1,79,1709,16688,0.10240891658676894,3622,3389,11349775,173263,0.25510767531750417,0.23168458757927166,0.26885019878494476,0.24343464148716434,0.2233478704868609,0.2588326867127947,134.31521940231323,0.6003384590148926,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__marine_adapter__b010__s46/result.json,,,
complete,aqua20__resnet18__full_finetune__b010__s46,aqua20,resnet18,full_finetune,010,46,10,9,128,0.1,20,592,5842,0.10133515919205752,1164,1165,11186772,11186772,0.6013745704467354,0.15627252968612215,0.15101162738947438,0.5974248927038627,0.17593610583584454,0.16500315387473988,49.63665795326233,1.6957697868347168,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__full_finetune__b010__s46/result.json,,,
complete,fathomnet__dinov2_small__full_finetune__b001__s44,fathomnet,dinov2_small,full_finetune,001,44,10,10,128,0.1,79,220,16688,0.013183125599232981,3622,3389,22086991,22086991,0.13086692435118719,0.12276163876009596,0.14070443056194634,0.12953673650044262,0.11698908061783206,0.1410698416351027,135.51725101470947,6.887983322143555,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__full_finetune__b001__s44/result.json,,,
complete,aqua20__resnet18__marine_adapter__b100__s46,aqua20,resnet18,marine_adapter,100,46,10,10,128,0.1,20,5842,5842,1.0,1164,1165,11319508,142996,0.7912371134020618,0.568437009983934,0.5518338080829657,0.8145922746781116,0.6219933468048262,0.6051441395624967,147.9973268508911,0.5995078086853027,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__marine_adapter__b100__s46/result.json,,,
complete,fathomnet__dinov2_small__full_finetune__b010__s42,fathomnet,dinov2_small,full_finetune,010,42,10,10,128,0.1,79,1709,16688,0.10240891658676894,3622,3389,22086991,22086991,0.5949751518498068,0.5945192996419479,0.6085801600119926,0.5804071997639422,0.5721224862753508,0.5870933380189957,197.96886491775513,6.8856964111328125,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__full_finetune__b010__s42/result.json,,,
complete,aqua20__resnet18__linear_probe__b001__s45,aqua20,resnet18,linear_probe,001,45,10,8,128,0.1,20,70,5842,0.011982197877439232,1164,1165,11186772,10260,0.19072164948453607,0.03902570471634097,0.06066997897827879,0.1905579399141631,0.038202502253963495,0.06324217310780597,27.20233941078186,0.5970416069030762,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__linear_probe__b001__s45/result.json,,,
complete,fathomnet__dinov2_small__last_block_ft__b100__s43,fathomnet,dinov2_small,last_block_ft,100,43,10,9,128,0.1,79,16688,16688,1.0,3622,3389,22086991,1806415,0.7313638873550524,0.7352113347492503,0.7434486657828222,0.740631454706403,0.731875153014429,0.7392322882022098,511.34305810928345,0.9454889297485352,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__last_block_ft__b100__s43/result.json,,,
complete,fathomnet__resnet18__last_block_ft__b001__s46,fathomnet,resnet18,last_block_ft,001,46,10,10,128,0.1,79,220,16688,0.013183125599232981,3622,3389,11217039,8434255,0.046935394809497516,0.04029398080519559,0.048909543632805565,0.04071997639421658,0.03344327605895406,0.045662407485304785,104.70704531669617,0.6918015480041504,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__last_block_ft__b001__s46/result.json,,,
complete,fathomnet__dinov2_small__mlp_head__b005__s45,fathomnet,dinov2_small,mlp_head,005,45,10,10,128,0.1,79,875,16688,0.05243288590604027,3622,3389,22186575,129999,0.2879624516841524,0.2562768783253458,0.3016784772375306,0.2714665092947772,0.23798602019503948,0.27990186129615363,136.3615219593048,0.6207718849182129,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__mlp_head__b005__s45/result.json,,,
complete,aqua20__resnet18__mlp_head__b100__s46,aqua20,resnet18,mlp_head,100,46,10,9,128,0.1,20,5842,5842,1.0,1164,1165,11319508,142996,0.8092783505154639,0.6415898703083642,0.6240047632586114,0.8154506437768241,0.6304540843720262,0.6309825021453555,149.91752552986145,0.5998740196228027,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__mlp_head__b100__s46/result.json,,,
complete,fathomnet__resnet18__marine_adapter__b100__s44,fathomnet,resnet18,marine_adapter,100,44,10,10,128,0.1,79,16688,16688,1.0,3622,3389,11349775,173263,0.5339591385974599,0.5271598957878588,0.5431604729808541,0.5269991147831219,0.5186217826911976,0.5308453554406768,447.99693536758423,0.5999722480773926,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__marine_adapter__b100__s44/result.json,,,
complete,fathomnet__resnet18__marine_adapter__b005__s46,fathomnet,resnet18,marine_adapter,005,46,10,10,128,0.1,79,875,16688,0.05243288590604027,3622,3389,11349775,173263,0.14163445610160133,0.12118029854963118,0.1536565072669391,0.15048686928297433,0.13219303133479743,0.16855078582795857,118.92703104019165,0.5999722480773926,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__marine_adapter__b005__s46/result.json,,,
complete,fathomnet__resnet18__marine_adapter__b001__s45,fathomnet,resnet18,marine_adapter,001,45,10,10,128,0.1,79,220,16688,0.013183125599232981,3622,3389,11349775,173263,0.036720044174489236,0.03065256790413323,0.03983222354458954,0.03304809678371201,0.02888496756736083,0.03645303145947969,105.76566171646118,0.5999722480773926,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__marine_adapter__b001__s45/result.json,,,
complete,fathomnet__dinov2_small__linear_probe__b010__s42,fathomnet,dinov2_small,linear_probe,010,42,10,10,128,0.1,79,1709,16688,0.10240891658676894,3622,3389,22086991,30415,0.3108779679734953,0.29462198560846853,0.3152306078339792,0.30126881085866036,0.2865518057457803,0.3085192343127289,144.99134063720703,0.6190438270568848,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__linear_probe__b010__s42/result.json,,,
complete,aqua20__resnet18__full_finetune__b001__s43,aqua20,resnet18,full_finetune,001,43,10,8,128,0.1,20,70,5842,0.011982197877439232,1164,1165,11186772,11186772,0.3402061855670103,0.05294004571029624,0.07991832054145903,0.3244635193133047,0.057545216383154275,0.08524814393660878,34.8809859752655,1.0120491981506348,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__full_finetune__b001__s43/result.json,,,
complete,fathomnet__resnet18__linear_probe__b100__s45,fathomnet,resnet18,linear_probe,100,45,10,8,128,0.1,79,16688,16688,1.0,3622,3389,11217039,40527,0.43070127001656544,0.42362272706714804,0.4449824174099953,0.4272646798465624,0.4156764884146885,0.43041631479880577,450.89052963256836,0.597994327545166,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__linear_probe__b100__s45/result.json,,,
complete,fathomnet__resnet18__full_finetune__b010__s43,fathomnet,resnet18,full_finetune,010,43,10,10,128,0.1,79,1709,16688,0.10240891658676894,3622,3389,11217039,11217039,0.27277747101049143,0.251917465226776,0.2894026934436843,0.29094128061375035,0.2603292473619459,0.29084986207971336,148.2566704750061,1.6951355934143066,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__full_finetune__b010__s43/result.json,,,
complete,fathomnet__dinov2_small__linear_probe__b005__s46,fathomnet,dinov2_small,linear_probe,005,46,10,10,128,0.1,79,875,16688,0.05243288590604027,3622,3389,22086991,30415,0.15543898398674766,0.140786940038003,0.1601596357946126,0.15904396577161403,0.1455476223613667,0.16413771215608056,126.47957253456116,0.6190438270568848,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__linear_probe__b005__s46/result.json,,,
complete,fathomnet__dinov2_small__last_block_ft__b100__s42,fathomnet,dinov2_small,last_block_ft,100,42,10,9,128,0.1,79,16688,16688,1.0,3622,3389,22086991,1806415,0.7399226946438432,0.7395264985888361,0.7507534863327744,0.7385659486574211,0.7267769218654644,0.7360072467385432,466.20010781288147,0.9452447891235352,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__last_block_ft__b100__s42/result.json,,,
complete,fathomnet__resnet18__last_block_ft__b005__s45,fathomnet,resnet18,last_block_ft,005,45,10,10,128,0.1,79,875,16688,0.05243288590604027,3622,3389,11217039,8434255,0.21341800110436224,0.18780677468887902,0.21654462411094508,0.19976394216583063,0.18436106693788457,0.21557498321558893,119.83687996864319,0.6926560401916504,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__last_block_ft__b005__s45/result.json,,,
complete,aqua20__resnet18__last_block_ft__b010__s44,aqua20,resnet18,last_block_ft,010,44,10,10,128,0.1,20,592,5842,0.10133515919205752,1164,1165,11186772,8403988,0.6142611683848798,0.14005930881329248,0.14126134325857725,0.6137339055793991,0.14308702453248967,0.146805257160552,46.57229971885681,0.6908488273620605,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__last_block_ft__b010__s44/result.json,,,
complete,aqua20__resnet18__mlp_head__b001__s46,aqua20,resnet18,mlp_head,001,46,10,2,128,0.1,20,70,5842,0.011982197877439232,1164,1165,11319508,142996,0.38917525773195877,0.06721046739434648,0.07996425247853307,0.3828326180257511,0.06712320738723052,0.08118885606456443,36.48355793952942,0.5990195274353027,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__mlp_head__b001__s46/result.json,,,
complete,fathomnet__dinov2_small__mlp_head__b100__s46,fathomnet,dinov2_small,mlp_head,100,46,10,9,128,0.1,79,16688,16688,1.0,3622,3389,22186575,129999,0.6742131419105467,0.6699347759098664,0.6840322586016307,0.6825022130421954,0.6717004871853551,0.6832281751763652,461.2585401535034,0.6207718849182129,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__mlp_head__b100__s46/result.json,,,
complete,aqua20__dinov2_small__mlp_head__b001__s42,aqua20,dinov2_small,mlp_head,001,42,10,10,128,0.1,20,70,5842,0.011982197877439232,1164,1165,22163860,107284,0.5532646048109966,0.10667123550322537,0.1123786882416035,0.5450643776824035,0.1027449534400103,0.11170434587726832,54.477317333221436,0.620419979095459,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__mlp_head__b001__s42/result.json,,,
complete,fathomnet__dinov2_small__last_block_ft__b005__s46,fathomnet,dinov2_small,last_block_ft,005,46,10,10,128,0.1,79,875,16688,0.05243288590604027,3622,3389,22086991,1806415,0.33738266151297625,0.32625616225093895,0.34207294437477614,0.34228385954558865,0.3396763873253408,0.3602921276571933,139.2209277153015,0.9454889297485352,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__last_block_ft__b005__s46/result.json,,,
complete,fathomnet__resnet18__marine_adapter__b001__s43,fathomnet,resnet18,marine_adapter,001,43,10,10,128,0.1,79,220,16688,0.013183125599232981,3622,3389,11349775,173263,0.030369961347321922,0.024922261206044877,0.030501277441470798,0.03039244614930658,0.02722622687383285,0.03137958680599479,104.04495596885681,0.5999722480773926,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__marine_adapter__b001__s43/result.json,,,
complete,aqua20__dinov2_small__full_finetune__b100__s42,aqua20,dinov2_small,full_finetune,100,42,10,5,128,0.1,20,5842,5842,1.0,1164,1165,22064276,22064276,0.8874570446735395,0.8147927136827136,0.7802433146799955,0.8995708154506438,0.8214178956656731,0.7747215690571009,152.20308589935303,6.885588645935059,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__full_finetune__b100__s42/result.json,,,
complete,fathomnet__resnet18__linear_probe__b001__s46,fathomnet,resnet18,linear_probe,001,46,10,10,128,0.1,79,220,16688,0.013183125599232981,3622,3389,11217039,40527,0.02788514632799558,0.019916952133142946,0.026953174613036375,0.021245205075243436,0.014907914165944449,0.0208448689283785,104.90006351470947,0.598360538482666,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__linear_probe__b001__s46/result.json,,,
complete,aqua20__dinov2_small__marine_adapter__b010__s42,aqua20,dinov2_small,marine_adapter,010,42,10,10,128,0.1,20,592,5842,0.10133515919205752,1164,1165,22163860,107284,0.7027491408934707,0.22802776241393966,0.2180057296004705,0.7081545064377682,0.22995575166776053,0.22253924935884356,58.22571539878845,0.620175838470459,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__marine_adapter__b010__s42/result.json,,,
complete,aqua20__resnet18__linear_probe__b001__s46,aqua20,resnet18,linear_probe,001,46,10,10,128,0.1,20,70,5842,0.011982197877439232,1164,1165,11186772,10260,0.06786941580756013,0.015520196285049309,0.036707951507982485,0.07896995708154507,0.015371859207074831,0.03457010113136373,25.446046352386475,0.5974078178405762,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__linear_probe__b001__s46/result.json,,,
complete,fathomnet__dinov2_small__last_block_ft__b005__s44,fathomnet,dinov2_small,last_block_ft,005,44,10,10,128,0.1,79,875,16688,0.05243288590604027,3622,3389,22086991,1806415,0.30480397570403095,0.28788227890964085,0.3052870192405632,0.3039244614930658,0.28722893187251025,0.30873526917868077,127.38776779174805,0.9452447891235352,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__last_block_ft__b005__s44/result.json,,,
complete,aqua20__dinov2_small__linear_probe__b001__s42,aqua20,dinov2_small,linear_probe,001,42,10,10,128,0.1,20,70,5842,0.011982197877439232,1164,1165,22064276,7700,0.17353951890034364,0.04498526120899247,0.08118765198770454,0.1682403433476395,0.0535901995048047,0.10145784276843066,47.7430694103241,0.6186919212341309,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__linear_probe__b001__s42/result.json,,,
complete,aqua20__resnet18__mlp_head__b001__s42,aqua20,resnet18,mlp_head,001,42,10,10,128,0.1,20,70,5842,0.011982197877439232,1164,1165,11319508,142996,0.39347079037800686,0.045590367079728786,0.06236735915222906,0.36394849785407724,0.04106567372180124,0.05879777773415261,41.61458659172058,0.5990195274353027,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__mlp_head__b001__s42/result.json,,,
complete,fathomnet__dinov2_small__marine_adapter__b100__s44,fathomnet,dinov2_small,marine_adapter,100,44,10,9,128,0.1,79,16688,16688,1.0,3622,3389,22186575,129999,0.6849806736609608,0.6802295337987792,0.695146375355407,0.6763056948952494,0.6659204842142943,0.6798082617952107,495.93488478660583,0.6205277442932129,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__marine_adapter__b100__s44/result.json,,,
complete,fathomnet__resnet18__marine_adapter__b001__s46,fathomnet,resnet18,marine_adapter,001,46,10,10,128,0.1,79,220,16688,0.013183125599232981,3622,3389,11349775,173263,0.02981778023191607,0.026879855724644876,0.033186200264613275,0.03570374741811744,0.03175159925623284,0.04023996017515728,105.0343554019928,0.6003384590148926,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__marine_adapter__b001__s46/result.json,,,
complete,aqua20__dinov2_small__full_finetune__b005__s45,aqua20,dinov2_small,full_finetune,005,45,10,10,128,0.1,20,302,5842,0.05169462512838069,1164,1165,22064276,22064276,0.7646048109965635,0.4090934191180686,0.3941130951159124,0.7639484978540773,0.4226699285770845,0.4087428148594099,61.9224956035614,6.886344909667969,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__full_finetune__b005__s45/result.json,,,
